edge_id,t,cpu
1,28,62.40058536542229
1,29,105.32577574055613
1,29,91.43523189558222
1,31,85.69681542018299
1,31,64.86656948735491
1,31,54.17780989217054
1,32,56.22457212207163
1,33,112.72396812485891
1,34,74.27903131958317
1,34,66.86479147301047
1,37,54.2527610711614
1,38,70.09727766816773
1,38,79.74034406094701
1,39,69.24195641251796
1,39,99.41830425874322
1,42,113.37903693352715
1,45,103.11038615901518
1,46,82.27691282438772
1,46,119.94935681623659
1,47,114.11696168259746
1,48,73.25656166728015
1,48,69.08823280336446
1,49,54.18471028117318
1,50,101.68975708700182
1,50,116.34512603515675
1,50,66.09254433976552
1,51,86.7393848180655
1,51,79.43051262296288
1,52,90.9774547725651
1,52,106.48441074784856
1,53,109.4989174849446
1,54,68.34496485515038
1,55,59.46685499371892
1,55,107.917398435359
1,57,95.41573153154842
1,58,61.98300063826024
1,58,71.17654647597065
1,60,77.47995042822109
1,60,77.90861440147856
1,61,116.13110898282211
1,61,66.8528090372465
1,62,62.326143078844154
1,62,76.31906683492836
1,64,84.10017539465662
1,65,59.17199540686093
1,65,60.29601945892708
1,65,96.48762233381203
1,66,79.32112586867467
1,66,61.121530993678284
1,69,66.00004538915371
1,71,105.7579446220752
1,72,66.54013956276648
1,73,53.07993213908174
1,74,107.30304592310495
1,75,103.91954765236994
1,75,76.91687019185727
1,76,84.52503905169155
1,76,96.46630008375502
1,76,57.30878503277587
1,77,54.61395526927446
1,78,70.17420743262983
1,79,104.06237853616268
1,79,110.01731187110269
1,79,86.58804738163829
1,80,113.01083260133588
1,80,109.72136744351387
1,80,90.09210702113012
1,81,82.65931936002833
1,81,119.33954124241865
1,83,54.30135412309812
1,83,99.62332256299828
1,83,55.50001076041702
1,84,79.25425201916319
1,85,87.43796547680803
1,86,73.91718279658981
1,87,62.32987937119236
1,87,52.206552971497906
1,88,110.78773466233304
1,88,83.4355264178806
1,89,65.2800122839519
1,91,92.5497905775454
1,91,77.03420471821167
1,92,115.11181002533746
1,92,97.3981180247115
1,92,113.95480607530389
1,92,53.766078546803314
1,92,89.76276517757293
1,95,50.67866178340622
1,95,72.40698367822421
1,96,100.55320287329721
1,96,86.12428205304533
1,96,88.42646570326477
1,98,95.10547113449306
1,102,109.08551140675644
1,102,61.82869584555248
1,104,79.52470392798006
1,104,118.37839194552691
1,104,57.46457344001719
1,105,107.4714469890125
1,105,99.04649440063031
1,106,58.26642307379933
1,106,60.18935734100365
1,107,118.98372254001212
1,107,102.79730291478413
1,107,58.91067898026323
1,107,109.89456369364851
1,108,70.03225740403244
1,109,61.30667456094829
1,110,69.83120042397917
1,110,80.04372438372172
1,111,68.02093965857026
1,112,95.17141503123236
1,112,100.58346124919781
1,112,114.8975222521911
1,113,66.00995235949522
1,114,95.38354241067665
1,115,102.48853563690832
1,115,59.89625389233376
1,116,89.11605840477975
1,116,78.06042671634485
1,116,87.97151113708756
1,117,108.81234084761027
1,117,92.50807437521448
1,121,68.49996548487374
1,123,93.26508758051632
1,123,96.31388030726733
1,124,87.05561912484328
1,124,73.0522551175223
1,125,84.42227950729122
1,126,109.65643714961891
1,126,76.06831942578877
1,128,105.74799921394522
1,128,58.43652878544343
1,128,87.2389846834282
1,129,81.98293496401433
1,130,73.809941452343
1,133,101.92316338236748
1,133,55.174520165203454
1,133,83.78566928190136
1,134,56.41385391495039
1,136,78.4010785092068
1,138,94.03429832848744
1,140,110.69105549304062
1,140,70.75586461457021
1,141,54.368162419380944
1,141,118.17339714059025
1,141,64.39135015194526
1,143,114.85298431917606
1,143,112.77476580641354
1,144,103.82366076832326
1,145,52.88241092741111
1,146,72.58284430089924
1,146,109.57186174112191
1,146,63.80769444115036
1,147,56.472197614593014
1,148,54.78596155174129
1,148,96.27598270182914
1,149,106.1873798246299
1,149,62.25775385057003
1,150,67.39516292515916
1,150,93.40798085180377
1,152,113.79157142137996
1,152,85.91990592730863
1,153,59.05074598199502
1,154,88.86421622400027
1,154,102.98158267364758
1,155,55.7008607125353
1,155,60.009828583680715
1,155,74.65035223388617
1,156,107.82574487410162
1,157,77.47514085891525
1,157,65.38265706548123
1,160,95.65389235344395
1,161,103.96269782957074
1,161,53.72590994128717
1,161,106.19357012754128
1,161,56.93389416278795
1,162,96.89799442306577
1,163,99.89675299810348
1,163,106.00919526180499
1,164,94.08909238156511
1,166,71.28444762545519
1,166,95.11001772495919
1,166,63.06243523634213
1,168,81.24338180044465
1,169,55.233049270524624
1,169,73.49103471317287
1,170,105.88191936343429
1,170,86.3630831801528
1,171,63.64747748865963
1,171,59.320084139338306
1,172,77.65705271103525
1,174,87.62417069839341
1,175,117.47222076773419
1,175,116.94318399327584
1,175,114.68630909511889
1,176,93.07540790639578
1,178,110.2247343252587
1,179,60.41434189930747
1,180,93.50970641371953
1,182,81.6698820526694
1,183,58.42553332461608
1,184,84.15727315290763
1,185,62.26165667298165
1,186,106.6961506407032
1,186,61.55261313640584
1,186,113.45124229316772
1,187,63.33267764484951
1,188,88.60739747524525
1,188,69.95481883306041
1,189,62.65182145774551
1,190,74.18232411442952
1,191,63.095013064039975
1,192,90.05203141013595
1,193,61.2848689742859
1,193,96.2257872746171
1,194,51.32764693117288
1,197,90.2559994124661
1,197,72.63261696687242
1,197,56.66526553485858
1,198,85.93746814879738
1,198,66.14025385878938
1,198,109.1735329541067
1,199,117.84721539477631
1,199,108.93570414497401
1,199,82.9719070052592
2,14,55.9299881459561
2,32,77.01025693391213
2,35,66.66610274312008
2,43,99.40901433046834
2,49,92.41725652435562
2,50,59.891892114591215
2,57,93.29104303535738
2,67,107.48611488684855
2,70,98.63523716573673
2,72,74.73659208525409
2,74,116.15250145585324
2,79,55.3531192850838
2,80,68.21532526274
2,94,94.59240863508967
2,95,78.64593158588684
2,101,106.13159663685005
2,102,114.15257143627775
2,128,91.64543904481611
2,138,106.59433179337941
2,144,102.87669021937097
2,146,104.25175389406454
2,163,76.01235695105994
2,163,62.64455856632728
2,174,74.66424882796066
2,182,59.45661896167169
2,187,99.04895247714391
2,187,117.0326638189848
2,188,61.39825020806239
2,194,84.47581608335437
3,0,60.73753957688449
3,0,69.35021281905654
3,3,73.35208254149344
3,6,113.0922365614509
3,7,78.98470166037853
3,15,52.12820307550544
3,15,59.04894395439151
3,15,50.89651328412989
3,16,92.75489888631765
3,17,105.87996936539436
3,18,73.86875883448636
3,19,119.01326789864248
3,21,65.62072757292185
3,23,55.49578527475207
3,23,77.69722269711121
3,27,66.87158469903889
3,31,88.06219513693895
3,33,53.03371133117358
3,33,94.26780850884958
3,34,58.121295789539765
3,35,70.53292523035307
3,36,84.40585800583762
3,37,115.60831268522129
3,39,95.54335130815372
3,41,102.98484713392364
3,44,85.16815537950282
3,46,105.3938352249474
3,54,82.55046425486353
3,55,61.86417924440397
3,56,105.81627623391262
3,59,96.65477186330111
3,62,52.62401629877382
3,62,55.39024447543512
3,63,95.74908395806698
3,64,112.35637615908638
3,66,87.38782868817593
3,67,58.93264279351442
3,68,119.73070329404523
3,68,101.26952431505357
3,69,56.882656696437465
3,69,65.93281818560693
3,72,75.50259300383198
3,78,102.49685707728545
3,81,106.56627104830787
3,84,117.78234443624713
3,84,65.10064433259267
3,84,105.81988512682278
3,84,52.98293018595811
3,86,55.99876642099416
3,86,64.30788405634559
3,86,66.36902789172908
3,88,66.86753958538023
3,94,66.35131807780547
3,96,54.06207389659965
3,97,109.64196978790918
3,100,78.7718978308518
3,104,113.83780059042579
3,105,60.9585472449499
3,107,54.2417840271316
3,108,61.26336987744502
3,109,111.91506742856112
3,111,117.20313888178023
3,114,61.08617281093977
3,116,71.40216360109804
3,117,83.5016765017171
3,119,85.0571930165688
3,122,86.32868774662951
3,122,95.17181427751217
3,125,94.18720045331334
3,126,116.7318747185162
3,127,105.11650225130697
3,130,116.66766218447661
3,130,88.54295954212262
3,132,87.77534043712555
3,134,64.1582614378809
3,139,105.67648179312518
3,148,112.79894541684362
3,152,67.96834717062441
3,154,76.64735396690278
3,157,74.34667547101418
3,159,57.355991662071
3,159,64.92429979326643
3,159,58.53821040118166
3,160,111.85226211941604
3,160,64.04278005026072
3,162,117.0624163782727
3,165,76.47534518296123
3,170,96.94464224285119
3,170,62.78279888033019
3,170,80.18152538177446
3,173,76.83982933197349
3,174,79.30304901823988
3,177,87.40715750000368
3,185,103.34069583343631
3,186,53.985446985611944
3,186,89.22633861174526
3,190,64.6949199095645
3,190,114.60410204872498
3,193,69.1500101488692
3,193,59.62216073597635
3,195,96.57706366495225
4,1,106.32281907177386
4,1,63.170128149701966
4,6,55.08978500412142
4,7,58.70356014076257
4,7,57.77538751855464
4,8,69.50552383659729
4,14,87.3254701615692
4,15,75.77051627327626
4,16,109.95788544821562
4,17,52.75635713064848
4,19,80.00148249666199
4,19,82.54472529810934
4,20,109.73962886564001
4,23,57.144277246359614
4,25,67.83605771339444
4,26,91.49457857837243
4,27,59.9609297731085
4,29,56.613871262527454
4,29,80.15498279701372
4,29,54.666253429450826
4,30,72.85146092259586
4,35,53.146943344264116
4,41,82.20687805684429
4,44,88.64536873968734
4,44,93.45628596881555
4,45,97.25354362024545
4,45,71.31317311310005
4,46,78.8536114337166
4,47,98.76668383306486
4,48,53.10054684823926
4,49,114.04612401932576
4,52,85.92354882864733
4,55,83.07989368075505
4,61,53.3454038709085
4,61,108.15916960415949
4,62,50.42154282578844
4,64,60.59215232712319
4,66,69.34754808619013
4,67,103.25892966831292
4,68,81.4252011803458
4,68,72.12558030756534
4,69,112.35679896594722
4,70,94.05452578634615
4,70,110.83811906976877
4,71,80.46379641446364
4,73,103.93842864854975
4,73,118.20798825114018
4,74,74.91702171017484
4,75,91.28397319580888
4,77,51.895855837974544
4,78,64.88810578586626
4,78,99.21338769689143
4,79,89.04215983100272
4,84,91.64060956213213
4,84,114.68401207520049
4,86,108.54492330589848
4,87,118.56372799965239
4,89,79.52857126578056
4,90,118.47098129457756
4,92,99.01470104931559
4,93,80.50887725564084
4,95,96.04573855180246
4,95,94.33434951324136
4,98,64.85597863998396
4,107,80.32795945824562
4,108,73.20693837220479
4,112,95.43725444052198
4,113,100.69246245983172
4,114,100.18992006581831
4,115,117.31744562890928
4,116,83.41548170689423
4,116,103.14453883991315
4,119,66.97357419769322
4,119,103.24096194742755
4,123,79.5157804775287
4,125,74.28937939764266
4,126,70.28848236657483
4,126,113.54319938683308
4,126,113.51355021528553
4,126,57.05820352035928
4,128,65.43320278381586
4,129,118.33890442687853
4,129,74.3551406732531
4,132,101.44968501850951
4,137,63.69968700352476
4,138,66.78259914137452
4,139,73.27698518281996
4,140,91.78658520125151
4,140,96.54476754524865
4,141,52.9446093050619
4,141,62.825810683374804
4,144,60.84019982651073
4,145,74.07391624286521
4,147,98.8788462363396
4,147,112.37425860767823
4,147,55.706826431043815
4,152,70.78796701460992
4,153,91.03052269141185
4,153,106.20142765228843
4,153,57.31669900950183
4,153,77.68740772440744
4,155,105.739486480848
4,159,74.98404310300606
4,160,50.773807908790666
4,160,87.14449076607194
4,161,56.334040429468686
4,161,74.52389814815278
4,164,72.66429054856886
4,169,80.66733527533034
4,169,83.267843182562
4,171,102.16529340373091
4,173,86.51467376134562
4,173,110.7172490385921
4,173,78.3997412060832
4,175,108.85223082807707
4,175,60.43685261285764
4,175,94.7398459185595
4,176,112.34928191701448
4,177,53.60606581575136
4,177,59.3962438172027
4,178,57.03192161794557
4,180,91.33439419583632
4,181,107.36245089237121
4,183,106.41886563798286
4,184,98.92528387916842
4,186,51.94549529769546
4,190,76.92694373582037
4,190,50.93633675861436
4,192,59.54023542933089
4,192,51.92402324013926
4,194,105.38993802477808
4,195,50.07640787160699
4,196,78.14649245876979
4,196,95.03101162252759
4,197,89.02491317759632
5,0,109.40694892118984
5,1,70.6119824927882
5,1,89.8611105683483
5,2,59.69252172487731
5,6,100.17586205127667
5,8,102.16595165817509
5,10,54.582460491141475
5,11,69.02556268365724
5,12,93.61836416662791
5,13,105.82142440534172
5,14,104.14620765899059
5,14,91.77797549556682
5,15,105.11683187859367
5,15,70.65491587249085
5,16,103.5238394379075
5,17,94.34625698676774
5,18,50.1015221613789
5,19,102.12537686689026
5,20,92.71001315528703
5,21,116.98990711978583
5,22,112.20502266258603
5,22,50.287921311236815
5,23,96.836681139868
5,24,89.57197904029205
5,26,105.08091884295877
5,27,52.226515695455994
5,28,96.54867176666215
5,28,54.78001886084941
5,30,98.81684668613528
5,30,52.2478023594475
5,31,101.86401228660266
5,32,54.13975884109146
5,35,99.78684142620577
5,36,93.287683909782
5,38,116.92666141877439
5,39,100.92742595432875
5,40,69.1214139256159
5,40,101.14116214802837
5,42,72.52155614190735
5,43,58.63198085927412
5,44,97.9776672136677
5,44,74.65959253199424
5,46,116.00649963040057
5,46,98.12085092239884
5,48,100.60826354560344
5,48,80.11400677198603
5,51,87.38065221150325
5,51,67.49054599035567
5,52,107.55836118295977
5,53,119.5541099347761
5,53,116.96245538245003
5,54,88.33800061204008
5,54,53.24949698127278
5,54,61.157517592328645
5,55,105.82646995226065
5,55,93.5620676670789
5,56,83.39540200914495
5,56,102.95364059835939
5,57,107.93656169367412
5,59,57.48552444470207
5,60,90.90363452567854
5,60,100.37782071578825
5,62,88.50977723777217
5,63,66.95968120825712
5,65,104.4988821938077
5,67,87.72944063643726
5,68,82.15047174739351
5,69,62.191737664478495
5,69,77.0972910858211
5,70,53.0147198414268
5,71,69.00229687294217
5,72,54.1106054062032
5,77,76.0908693383866
5,81,90.94562490747659
5,82,53.36083059264349
5,84,59.38579403684882
5,84,104.50012861705386
5,85,113.34276280311884
5,86,68.15273312947407
5,87,86.86618782779911
5,89,115.55534866312918
5,89,73.17523170887236
5,91,72.93758417736927
5,92,78.72195393500564
5,92,69.83512978736658
5,92,106.659577638723
5,94,69.01667646781102
5,94,57.695419903979236
5,97,93.02526427380327
5,99,99.54524098369323
5,100,119.58504966345275
5,100,116.71930015152586
5,101,92.59633687472731
5,101,84.5023398417739
5,102,65.58290386614922
5,103,118.53485823684309
5,104,117.60086363882517
5,104,56.2909329482538
5,107,94.56710076009685
5,109,56.39532161162137
5,112,65.57100690558718
5,112,60.939877095673886
5,113,53.665226193608525
5,113,111.66463093617668
5,114,51.44386424096351
5,115,94.02073167065325
5,116,101.81990381839847
5,116,83.84105188902012
5,117,77.78014863188753
5,117,108.18368194266577
5,118,60.02592904671257
5,118,114.2720780270852
5,119,85.93758501095331
5,120,73.3788952786201
5,121,57.47023539867212
5,122,71.85999031224786
5,122,78.28813270823119
5,123,51.23852127957395
5,123,85.84092720381565
5,126,72.9105550499621
5,126,93.69137191355128
5,127,79.01769589958808
5,128,70.38740026890402
5,129,90.40240367599398
5,129,69.99964714036294
5,131,60.92734983461802
5,132,68.46223366937787
5,134,94.129852529956
5,134,83.52768381754025
5,139,57.555159868389154
5,142,118.74632222670016
5,144,102.04052642443403
5,146,106.97864712209591
5,148,77.11509427955725
5,149,80.79742046553844
5,149,100.50397866055845
5,149,108.05256729971002
5,150,116.06632962942177
5,150,114.61661121185844
5,151,55.27689782506286
5,151,76.27154894199444
5,152,89.24884722249863
5,152,69.49111430388034
5,153,99.69298584095112
5,154,97.26137003683668
5,156,68.1384072989996
5,157,68.1632954700273
5,158,77.0640207354569
5,159,70.31075444719822
5,159,96.1701759310273
5,159,107.91288795494586
5,159,101.41617419916386
5,161,83.57670280020594
5,162,78.12735849590291
5,163,119.18020125477342
5,163,72.57884516623018
5,163,63.6315799202068
5,165,56.650193327605145
5,166,82.16005228747719
5,170,76.75021768221379
5,171,56.90723996627777
5,172,61.74277691058754
5,173,63.1235531582344
5,173,110.07138740276503
5,173,81.99720948497455
5,174,105.54688661721386
5,175,53.049030624832604
5,176,87.99676269536766
5,177,58.151832910102215
5,178,78.31357867155683
5,180,71.38158913482151
5,182,86.43990748089166
5,183,99.0090693719167
5,185,102.92427784038762
5,185,60.37629265652992
5,186,118.2493325688088
5,186,113.10343070290114
5,187,86.23785567710522
5,187,54.02709991404561
5,188,104.70662057432992
5,191,80.57156744562486
5,191,90.29416287911653
5,192,98.17751155506397
5,192,75.663211217594
5,194,110.41055170494406
5,194,96.37667372685928
5,196,100.65930981769215
5,198,55.52683788520977
5,199,92.54412567141814
6,0,77.85006127660793
6,0,93.86988031697513
6,0,53.14440386694949
6,1,114.95665784759424
6,1,67.59204425711286
6,1,69.24759086041878
6,2,102.80989204119496
6,2,111.56651148102611
6,2,113.86471608923968
6,2,58.839312144258784
6,2,113.6737170588527
6,3,104.12252847810586
6,4,99.52880918851304
6,4,97.516514054687
6,4,92.6428656981879
6,5,80.80811353037416
6,5,118.50114290948474
6,5,112.52062731968141
6,5,105.03390037845197
6,5,112.64764650507053
6,5,52.01846232552934
6,6,71.91475925187967
6,6,95.57880214666271
6,6,77.5406854263949
6,7,86.43383900733838
6,7,117.78875520838059
6,7,113.95429223249533
6,7,119.42450002362274
6,7,88.75865602471306
6,7,118.04754095305456
6,8,78.72208860317227
6,8,50.78407807717647
6,8,86.46972881900717
6,8,69.2575313366288
6,9,106.38616400781437
6,9,111.21071496125208
6,9,99.03395070348691
6,10,97.38705562958589
6,11,104.1729068276776
6,11,65.03134516689599
6,11,102.44806807421502
6,12,74.09144687262628
6,12,119.85878435952316
6,12,67.63515632776124
6,13,96.56969752795916
6,13,82.6373689490311
6,14,107.41956924696296
6,15,66.3499628632716
6,15,63.36557490455359
6,15,66.1020180915342
6,16,113.11643902737305
6,16,73.0424382440785
6,17,101.47072336143579
6,18,86.11888603465542
6,18,69.38026520825953
6,19,70.91006309872304
6,19,63.5228738913116
6,19,105.26515232807748
6,19,53.79405661894233
6,19,96.11900299758511
6,20,118.3909981719926
6,20,81.49052867529937
6,20,80.99280000254328
6,21,102.714413240118
6,21,79.45774670074559
6,22,51.50728202090186
6,23,106.76026786631539
6,23,84.54612954253489
6,24,64.58330002419753
6,24,78.33567841032168
6,24,101.27247390538244
6,25,58.80609044000515
6,25,77.87803340676595
6,26,54.32620090553243
6,26,108.68419720072734
6,26,64.22453152823019
6,26,65.6836688422645
6,26,99.27778567630519
6,26,103.65873592378117
6,27,60.15977852862984
6,27,88.43370579003684
6,27,112.66052800631962
6,28,108.82846588945999
6,28,100.95143354498212
6,28,100.07429149012319
6,28,88.94127030284147
6,28,61.99210276829587
6,28,82.3809549727493
6,29,118.99022409330423
6,29,58.782066267868736
6,31,107.15970468174665
6,31,110.25532667213251
6,31,117.02776073117957
6,31,108.59020081046428
6,32,79.00436759021386
6,32,112.96519320920825
6,32,104.7377294149461
6,32,58.51703251027127
6,32,63.945921065301405
6,33,60.06188792138035
6,33,62.83261295574725
6,34,118.3346724057503
6,34,102.17452018187612
6,35,69.19453235421713
6,35,105.74486587552273
6,36,62.462067072375454
6,38,60.19946282232563
6,38,107.18272260903913
6,38,96.79256786182285
6,39,85.05212257417702
6,39,57.24870594942967
6,39,115.92238535618434
6,40,51.22869022908185
6,40,69.73172818628824
6,40,70.50594793994098
6,40,96.30943322183762
6,41,99.59727688252144
6,42,100.3808084920496
6,42,84.42023509051424
6,44,83.82653093716064
6,44,109.11824934922953
6,46,51.005715142837275
6,46,85.2012834361398
6,46,116.09034602971357
6,47,54.67930538723732
6,47,118.65651999430038
6,47,54.93654376520252
6,47,73.12593312881705
6,48,74.62725407940988
6,48,59.950245931956175
6,48,72.08111262573284
6,48,102.0266076945359
6,49,97.96475224369283
6,49,62.642175439609694
6,50,104.06254316584563
6,50,87.96100518168592
6,51,95.98113115815512
6,52,90.50175287756824
6,52,99.27114731664648
6,52,55.17631061394057
6,52,102.90386540160748
6,52,108.53533964287242
6,53,99.83280752146798
6,53,106.76780189290278
6,53,108.1592398035867
6,54,91.77056025571537
6,54,94.1291219893383
6,54,63.51505916577119
6,55,66.47158786527595
6,55,54.350634899279726
6,55,69.58115227653305
6,55,84.06428774314247
6,55,73.48836906544165
6,56,74.29984179663433
6,58,96.74660003338724
6,58,92.014480031487
6,59,50.45614209843127
6,59,80.26105389889372
6,59,70.3692660536694
6,59,73.84631840765678
6,60,57.345395296008306
6,60,103.96741171397639
6,60,99.33437103804656
6,61,66.4647506948458
6,61,64.96271751096381
6,62,85.40886037213413
6,62,119.25485105892633
6,62,104.99774572432217
6,63,105.52508752092324
6,63,79.44477602957225
6,64,70.50978348380724
6,64,109.19948045564324
6,64,92.88591266598611
6,64,59.72105595411535
6,65,92.10450670824589
6,65,86.12037045216537
6,65,116.52710009253788
6,65,86.99909237035772
6,65,68.113303084349
6,65,53.72213006735413
6,66,57.52495246945696
6,66,104.99116588370441
6,66,70.99805251320007
6,67,76.89963979218287
6,67,86.46139320306747
6,67,105.33342143992999
6,69,108.80883119385756
6,69,66.85595169566969
6,69,76.6665120914636
6,69,95.42645441561409
6,70,79.1870896775342
6,71,79.43074254956758
6,71,61.134468843272835
6,72,116.59778693826425
6,72,90.57693046382778
6,72,98.63992558525237
6,72,96.74473293211452
6,73,110.75460360095798
6,73,109.15340990072015
6,73,52.101585174128104
6,73,99.09749364002508
6,74,109.25088459383441
6,74,116.78348319495427
6,74,65.92859992964033
6,75,99.03331309250784
6,75,56.86870892396222
6,75,112.75391455768201
6,75,74.53403987286536
6,75,62.74566532751784
6,76,62.10375620933655
6,76,75.65773380862693
6,76,95.14267872111279
6,77,105.58574304337097
6,77,51.70857250148258
6,78,51.06916866440193
6,78,111.50132970630877
6,79,66.4423116180274
6,79,118.16315150701097
6,79,57.42794220725476
6,79,52.443953022225216
6,79,116.26169140487558
6,80,105.98503340220743
6,80,67.06156634194669
6,80,108.36518319090493
6,81,104.56014254623402
6,81,87.99063090934837
6,82,58.71608281835343
6,82,89.86624029494536
6,83,118.79617777935132
6,83,92.58680672048567
6,83,71.65606537241928
6,84,98.0820983014679
6,84,66.843765871057
6,84,78.91941649319446
6,84,77.15105870585276
6,85,77.91750719852806
6,85,110.80123990927012
6,85,77.31952047919866
6,85,116.0075846979532
6,85,119.44500853475579
6,86,65.4258783396544
6,86,87.70421532726128
6,86,59.49316329801113
6,86,115.30125558180872
6,87,114.39314879619282
6,87,116.89896912432104
6,87,113.93133004711434
6,87,64.93982937778877
6,88,107.41008475663091
6,88,80.06441750884906
6,88,87.54669000442055
6,88,68.32720527870248
6,88,53.661479745677994
6,89,87.45911402237851
6,89,111.24649940431962
6,89,94.03328955109353
6,89,88.29130303436914
6,89,52.88460870190824
6,89,116.2407844306909
6,90,65.39898465966778
6,90,107.88151741817389
6,90,115.6557257893638
6,91,67.91572703736384
6,91,64.532795589791
6,91,79.32796652679451
6,92,117.99829072168717
6,92,86.3562573647562
6,93,107.22146601334104
6,93,81.16484854461011
6,93,112.4866211076042
6,93,91.20885675300742
6,94,86.06957368784597
6,94,75.8279146674876
6,94,101.24434679485387
6,94,76.43067892047476
6,95,95.48756356549774
6,95,78.63189846402538
6,96,119.79795438089175
6,96,119.17734126771364
6,96,107.81273885044672
6,96,85.50958351844602
6,96,73.31260848383181
6,97,57.97090018237554
6,98,114.3550645862891
6,99,97.71392488518438
6,99,64.34210600842428
6,99,91.56775692812138
6,99,110.38967121456838
6,101,74.14333564958716
6,102,90.19096665020864
6,102,63.02855711701292
6,102,73.71241569476095
6,103,73.36423545886959
6,103,101.9376693720005
6,103,94.27846112329891
6,103,69.63342861497136
6,104,59.52184974143219
6,104,113.32624291174614
6,105,74.310185129745
6,106,98.67139743216075
6,106,61.47734831726523
6,106,107.94699710408877
6,106,78.64909100523289
6,107,98.31838264297808
6,107,86.96499882157633
6,107,57.46291604178476
6,107,81.92265053701182
6,108,97.76784732249806
6,108,62.31460505311975
6,109,60.71794716340134
6,109,75.14395069502456
6,109,96.86390525656506
6,109,118.5039779362441
6,110,112.92937392364657
6,110,92.46857744237002
6,111,54.261086570398064
6,111,119.91549955988768
6,111,52.93549659192081
6,111,52.50765112994095
6,111,106.75544505139797
6,111,87.83525234984893
6,111,96.24251322676844
6,112,55.145579376187264
6,112,59.032022778734785
6,112,85.67760934698319
